Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-113.68843888608257,83,0.9950195566196387,0.00496559332726813,0.0,0.27710843373493976,0.27710843373493976,0.1927710843373494,0.25301204819277107
1,-97.33494773608642,71,0.9900639180555424,0.004931423418361956,0.0,0.23943661971830985,0.2676056338028169,0.29577464788732394,0.19718309859154928
2,-85.93931664189364,63,0.9851329607687281,0.004897488644030385,0.0,0.25396825396825395,0.2857142857142857,0.30158730158730157,0.15873015873015872
3,-137.48714801416742,72,0.9802265618354918,0.004863787386233744,0.0,0.20833333333333334,0.2777777777777778,0.25,0.2638888888888889
4,-227.08663517942762,97,0.975344598944344,0.004830318038066636,0.0,0.26804123711340205,0.25773195876288657,0.21649484536082475,0.25773195876288657
5,-219.70484103277013,85,0.9704869503929605,0.004797079003681315,0.0,0.3058823529411765,0.3058823529411765,0.12941176470588237,0.25882352941176473
6,-311.6701075901665,86,0.9656534950851489,0.004764068698211598,0.0,0.27906976744186046,0.20930232558139536,0.2558139534883721,0.2558139534883721
7,-231.56976451694507,116,0.9608441125278293,0.0047312855476972955,0.0,0.21551724137931033,0.29310344827586204,0.2413793103448276,0.25
8,-139.78973306316556,64,0.956058682828031,0.004698727989009166,0.0,0.265625,0.25,0.25,0.234375
9,-165.96941122677595,82,0.9512970866899032,0.004666394469774383,0.0,0.2073170731707317,0.21951219512195122,0.36585365853658536,0.2073170731707317
10,-137.25931569413518,94,0.9465592054117414,0.004634283448302516,0.0,0.24468085106382978,0.20212765957446807,0.24468085106382978,0.30851063829787234
11,-293.78641997173565,102,0.9418449208830285,0.004602393393512023,0.0,0.27450980392156865,0.24509803921568626,0.22549019607843138,0.2549019607843137
12,-172.63470130708697,146,0.9371541155814898,0.004570722784857245,0.0,0.23972602739726026,0.21232876712328766,0.2945205479452055,0.2534246575342466
13,-364.6730912436097,92,0.9324866725701636,0.004539270112255908,0.0,0.29347826086956524,0.18478260869565216,0.20652173913043478,0.31521739130434784
