Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-129.6098083774006,63,0.9950195566196387,0.00496559332726813,0.0,0.30158730158730157,0.25396825396825395,0.1746031746031746,0.2698412698412698
1,-80.02962249628939,84,0.9900639180555424,0.004931423418361956,0.0,0.23809523809523808,0.2261904761904762,0.2976190476190476,0.23809523809523808
2,-354.6980911240079,80,0.9851329607687281,0.004897488644030385,0.0,0.2875,0.2375,0.2375,0.2375
3,-65.32835559210203,91,0.9802265618354918,0.004863787386233744,0.0,0.2087912087912088,0.27472527472527475,0.2967032967032967,0.21978021978021978
4,-271.86973660848344,80,0.975344598944344,0.004830318038066636,0.0,0.275,0.2125,0.275,0.2375
5,-128.66942947369773,70,0.9704869503929605,0.004797079003681315,0.0,0.2714285714285714,0.17142857142857143,0.22857142857142856,0.32857142857142857
6,-216.7143592322848,85,0.9656534950851489,0.004764068698211598,0.0,0.27058823529411763,0.21176470588235294,0.21176470588235294,0.3058823529411765
7,-391.12131646866214,107,0.9608441125278293,0.0047312855476972955,0.0,0.17757009345794392,0.16822429906542055,0.32710280373831774,0.32710280373831774
8,-28.7245129014716,66,0.956058682828031,0.004698727989009166,0.0,0.30303030303030304,0.2878787878787879,0.25757575757575757,0.15151515151515152
9,-343.78771557270136,91,0.9512970866899032,0.004666394469774383,0.0,0.23076923076923078,0.2967032967032967,0.21978021978021978,0.25274725274725274
10,-124.54128927978653,73,0.9465592054117414,0.004634283448302516,0.0,0.3287671232876712,0.1917808219178082,0.273972602739726,0.2054794520547945
11,-526.8963051292927,116,0.9418449208830285,0.004602393393512023,0.0,0.21551724137931033,0.1724137931034483,0.2672413793103448,0.3448275862068966
12,-159.86440999018203,111,0.9371541155814898,0.004570722784857245,0.0,0.1891891891891892,0.3333333333333333,0.2702702702702703,0.2072072072072072
13,-140.71478801962303,105,0.9324866725701636,0.004539270112255908,0.0,0.3047619047619048,0.20952380952380953,0.21904761904761905,0.26666666666666666
14,-286.07691579454377,123,0.9278424754944864,0.004508033876017119,0.0,0.3170731707317073,0.21138211382113822,0.2682926829268293,0.2032520325203252
15,-240.2044379145495,86,0.9232214085793918,0.004477012586769858,0.0,0.16279069767441862,0.3023255813953488,0.26744186046511625,0.26744186046511625
16,-114.20684549848741,91,0.9186233566264248,0.004446204765391968,0.0,0.26373626373626374,0.24175824175824176,0.25274725274725274,0.24175824175824176
17,-110.23774835846957,113,0.9140482050108695,0.004415608942939624,0.0,0.2831858407079646,0.21238938053097345,0.22123893805309736,0.2831858407079646
18,-373.17487205032734,103,0.9094958396788919,0.004385223660577296,0.0,0.24271844660194175,0.20388349514563106,0.24271844660194175,0.3106796116504854
19,-398.8075703868625,84,0.904966147144697,0.004355047469508188,0.0,0.20238095238095238,0.21428571428571427,0.32142857142857145,0.2619047619047619
20,-175.55056358889513,86,0.9004590144876992,0.004325078930905163,0.0,0.20930232558139536,0.3023255813953488,0.2441860465116279,0.2441860465116279
21,-64.81556214446888,63,0.8959743293497072,0.004295316615842131,0.0,0.20634920634920634,0.2698412698412698,0.23809523809523808,0.2857142857142857
22,-122.73796661806662,116,0.8915119799321238,0.004265759105225923,0.0,0.2413793103448276,0.27586206896551724,0.23275862068965517,0.25
23,-111.64291237834425,72,0.8870718549931581,0.004236404989728622,0.0,0.20833333333333334,0.2777777777777778,0.20833333333333334,0.3055555555555556
24,-115.8892139712052,82,0.8826538438450526,0.004207252869720371,0.0,0.2926829268292683,0.25609756097560976,0.2073170731707317,0.24390243902439024
25,-130.16711672435048,98,0.878257836351324,0.0041783013552026335,0.0,0.24489795918367346,0.21428571428571427,0.25510204081632654,0.2857142857142857
26,-205.51424830628184,66,0.8738837229240176,0.004149549065741917,0.0,0.19696969696969696,0.21212121212121213,0.22727272727272727,0.36363636363636365
27,-389.43127664505016,103,0.8695313945209752,0.004120994630403953,0.0,0.22330097087378642,0.18446601941747573,0.30097087378640774,0.2912621359223301
