Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-79.40031239398846,89,0.9950195566196387,0.00496559332726813,0.0,0.33707865168539325,0.19101123595505617,0.24719101123595505,0.2247191011235955
1,-124.62012543659846,80,0.9900639180555424,0.004931423418361956,0.0,0.325,0.25,0.2125,0.2125
2,-307.2605755048261,85,0.9851329607687281,0.004897488644030385,0.0,0.2823529411764706,0.21176470588235294,0.2235294117647059,0.2823529411764706
3,-424.40747413449304,89,0.9802265618354918,0.004863787386233744,0.0,0.24719101123595505,0.21348314606741572,0.23595505617977527,0.30337078651685395
4,-257.57636050670527,138,0.975344598944344,0.004830318038066636,0.0,0.2391304347826087,0.2318840579710145,0.2826086956521739,0.2463768115942029
5,-330.4142226869917,80,0.9704869503929605,0.004797079003681315,0.0,0.2375,0.2875,0.2375,0.2375
6,-170.789888501279,105,0.9656534950851489,0.004764068698211598,0.0,0.24761904761904763,0.2857142857142857,0.20952380952380953,0.2571428571428571
7,-200.30543042256392,63,0.9608441125278293,0.0047312855476972955,0.0,0.25396825396825395,0.23809523809523808,0.1746031746031746,0.3333333333333333
8,-283.79999230090095,80,0.956058682828031,0.004698727989009166,0.0,0.275,0.225,0.2625,0.2375
9,-223.8443986106583,99,0.9512970866899032,0.004666394469774383,0.0,0.31313131313131315,0.20202020202020202,0.26262626262626265,0.2222222222222222
10,-358.396744061295,149,0.9465592054117414,0.004634283448302516,0.0,0.2550335570469799,0.2348993288590604,0.3221476510067114,0.18791946308724833
11,-108.11354490997749,68,0.9418449208830285,0.004602393393512023,0.0,0.36764705882352944,0.19117647058823528,0.19117647058823528,0.25
12,-159.39387809599612,66,0.9371541155814898,0.004570722784857245,0.0,0.2727272727272727,0.15151515151515152,0.2727272727272727,0.30303030303030304
13,-257.82592667740573,98,0.9324866725701636,0.004539270112255908,0.0,0.21428571428571427,0.2653061224489796,0.2653061224489796,0.25510204081632654
14,-168.4296864251795,78,0.9278424754944864,0.004508033876017119,0.0,0.2692307692307692,0.2564102564102564,0.2564102564102564,0.21794871794871795
15,-199.23960892415977,88,0.9232214085793918,0.004477012586769858,0.0,0.3068181818181818,0.2159090909090909,0.2727272727272727,0.20454545454545456
16,-342.88743380786406,105,0.9186233566264248,0.004446204765391968,0.0,0.21904761904761905,0.2761904761904762,0.2761904761904762,0.22857142857142856
17,-250.04151062976206,69,0.9140482050108695,0.004415608942939624,0.0,0.21739130434782608,0.18840579710144928,0.2028985507246377,0.391304347826087
18,-192.67242147351942,103,0.9094958396788919,0.004385223660577296,0.0,0.21359223300970873,0.20388349514563106,0.23300970873786409,0.34951456310679613
19,-76.80451237624189,72,0.904966147144697,0.004355047469508188,0.0,0.25,0.25,0.2638888888888889,0.2361111111111111
20,-108.50683786811673,64,0.9004590144876992,0.004325078930905163,0.0,0.40625,0.25,0.203125,0.140625
