Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-202.38817418042478,89,0.9950195566196387,0.00496559332726813,0.0,0.19101123595505617,0.29213483146067415,0.2247191011235955,0.29213483146067415
1,-106.23066075680858,112,0.9900639180555424,0.004931423418361956,0.0,0.30357142857142855,0.26785714285714285,0.23214285714285715,0.19642857142857142
2,-112.86453433074347,125,0.9851329607687281,0.004897488644030385,0.0,0.24,0.24,0.28,0.24
3,-211.5446822608634,86,0.9802265618354918,0.004863787386233744,0.0,0.23255813953488372,0.23255813953488372,0.2441860465116279,0.29069767441860467
4,-328.5420669539325,97,0.975344598944344,0.004830318038066636,0.0,0.30927835051546393,0.21649484536082475,0.26804123711340205,0.20618556701030927
5,-109.07231175611676,61,0.9704869503929605,0.004797079003681315,0.0,0.19672131147540983,0.3442622950819672,0.21311475409836064,0.2459016393442623
6,-121.74949913387745,73,0.9656534950851489,0.004764068698211598,0.0,0.1780821917808219,0.3150684931506849,0.2054794520547945,0.3013698630136986
7,-179.95868773748472,78,0.9608441125278293,0.0047312855476972955,0.0,0.3076923076923077,0.21794871794871795,0.1794871794871795,0.2948717948717949
8,-97.71046696750783,96,0.956058682828031,0.004698727989009166,0.0,0.2604166666666667,0.28125,0.20833333333333334,0.25
9,-97.84907165441825,101,0.9512970866899032,0.004666394469774383,0.0,0.24752475247524752,0.26732673267326734,0.19801980198019803,0.2871287128712871
10,-378.26682461586427,95,0.9465592054117414,0.004634283448302516,0.0,0.3473684210526316,0.25263157894736843,0.21052631578947367,0.18947368421052632
11,-240.114315268686,98,0.9418449208830285,0.004602393393512023,0.0,0.24489795918367346,0.24489795918367346,0.24489795918367346,0.2653061224489796
12,-323.208972563531,90,0.9371541155814898,0.004570722784857245,0.0,0.28888888888888886,0.24444444444444444,0.2777777777777778,0.18888888888888888
13,-386.96699369787285,105,0.9324866725701636,0.004539270112255908,0.0,0.23809523809523808,0.2761904761904762,0.2761904761904762,0.20952380952380953
14,-203.11279062930237,85,0.9278424754944864,0.004508033876017119,0.0,0.3176470588235294,0.23529411764705882,0.2235294117647059,0.2235294117647059
15,-82.4631554210293,104,0.9232214085793918,0.004477012586769858,0.0,0.25961538461538464,0.3173076923076923,0.20192307692307693,0.22115384615384615
16,-476.4873531338686,123,0.9186233566264248,0.004446204765391968,0.0,0.21951219512195122,0.2682926829268293,0.2926829268292683,0.21951219512195122
17,-142.64190369412637,85,0.9140482050108695,0.004415608942939624,0.0,0.23529411764705882,0.3176470588235294,0.2235294117647059,0.2235294117647059
18,-361.0131277906388,109,0.9094958396788919,0.004385223660577296,0.0,0.22018348623853212,0.3761467889908257,0.1834862385321101,0.22018348623853212
19,-379.63379890560884,111,0.904966147144697,0.004355047469508188,0.0,0.25225225225225223,0.27927927927927926,0.3063063063063063,0.16216216216216217
