Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-287.5806957931277,86,0.9950195566196387,0.00496559332726813,0.0,0.29069767441860467,0.20930232558139536,0.23255813953488372,0.26744186046511625
1,-84.14939856975819,61,0.9900639180555424,0.004931423418361956,0.0,0.3114754098360656,0.22950819672131148,0.18032786885245902,0.2786885245901639
2,-211.26151482403148,116,0.9851329607687281,0.004897488644030385,0.0,0.25862068965517243,0.27586206896551724,0.2413793103448276,0.22413793103448276
3,-314.2650328963915,87,0.9802265618354918,0.004863787386233744,0.0,0.1839080459770115,0.22988505747126436,0.22988505747126436,0.3563218390804598
4,-507.8246890660596,126,0.975344598944344,0.004830318038066636,0.0,0.2698412698412698,0.15873015873015872,0.2698412698412698,0.30158730158730157
5,-131.64618810248913,121,0.9704869503929605,0.004797079003681315,0.0,0.2066115702479339,0.24793388429752067,0.2644628099173554,0.2809917355371901
6,-174.05477563935742,103,0.9656534950851489,0.004764068698211598,0.0,0.24271844660194175,0.23300970873786409,0.2912621359223301,0.23300970873786409
7,-104.89859182349878,59,0.9608441125278293,0.0047312855476972955,0.0,0.2711864406779661,0.2711864406779661,0.11864406779661017,0.3389830508474576
8,-326.90049812282814,100,0.956058682828031,0.004698727989009166,0.0,0.16,0.25,0.33,0.26
9,-338.3961458785443,94,0.9512970866899032,0.004666394469774383,0.0,0.2127659574468085,0.30851063829787234,0.2872340425531915,0.19148936170212766
10,-50.07296812955509,59,0.9465592054117414,0.004634283448302516,0.0,0.288135593220339,0.2542372881355932,0.22033898305084745,0.23728813559322035
11,-179.87788061155462,73,0.9418449208830285,0.004602393393512023,0.0,0.2876712328767123,0.2465753424657534,0.2328767123287671,0.2328767123287671
12,-98.9193794114423,85,0.9371541155814898,0.004570722784857245,0.0,0.23529411764705882,0.25882352941176473,0.2823529411764706,0.2235294117647059
13,-140.42347142856175,102,0.9324866725701636,0.004539270112255908,0.0,0.23529411764705882,0.2647058823529412,0.21568627450980393,0.28431372549019607
