Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-143.85626316552487,118,0.9950195566196387,0.000994896213044336,0.0,0.2627118644067797,0.2033898305084746,0.288135593220339,0.2457627118644068
1,-70.71779890294415,71,0.9900639180555424,0.0009898184747299606,0.0,0.2112676056338028,0.28169014084507044,0.22535211267605634,0.28169014084507044
2,-89.299716855243,117,0.9851329607687281,0.0009847666521101584,0.0,0.24786324786324787,0.24786324786324787,0.23076923076923078,0.27350427350427353
3,-55.83298333726191,91,0.9802265618354918,0.0009797406129167456,0.0,0.2087912087912088,0.2967032967032967,0.2857142857142857,0.2087912087912088
4,-462.78170389582675,96,0.975344598944344,0.0009747402255566067,0.0,0.25,0.28125,0.3020833333333333,0.16666666666666666
5,-63.35141586219228,65,0.9704869503929605,0.0009697653591082497,0.0,0.4307692307692308,0.16923076923076924,0.26153846153846155,0.13846153846153847
6,-366.3040211045943,88,0.9656534950851489,0.000964815883318378,0.0,0.3068181818181818,0.26136363636363635,0.2840909090909091,0.14772727272727273
7,-342.31714322597975,95,0.9608441125278293,0.0009598916685984801,0.0,0.2631578947368421,0.22105263157894736,0.2736842105263158,0.24210526315789474
8,-100.51592473053014,62,0.956058682828031,0.0009549925860214364,0.0,0.25806451612903225,0.3064516129032258,0.1774193548387097,0.25806451612903225
9,-222.6513007446949,113,0.9512970866899032,0.0009501185073181442,0.0,0.2831858407079646,0.2743362831858407,0.18584070796460178,0.25663716814159293
10,-263.3108601677104,80,0.9465592054117414,0.0009452693048741588,0.0,0.25,0.3625,0.175,0.2125
11,-186.29563906962142,90,0.9418449208830285,0.0009404448517263523,0.0,0.2777777777777778,0.25555555555555554,0.2,0.26666666666666666
12,-135.38085495722714,88,0.9371541155814898,0.0009356450215595899,0.0,0.26136363636363635,0.3409090909090909,0.18181818181818182,0.2159090909090909
13,-99.27548902819248,75,0.9324866725701636,0.000930869688703422,0.0,0.26666666666666666,0.26666666666666666,0.28,0.18666666666666668
14,-133.9230712895193,82,0.9278424754944864,0.0009261187281287943,0.0,0.3048780487804878,0.24390243902439024,0.2073170731707317,0.24390243902439024
15,-76.50943267881962,71,0.9232214085793918,0.0009213920154447743,0.0,0.22535211267605634,0.2676056338028169,0.29577464788732394,0.2112676056338028
16,-162.40710083393395,98,0.9186233566264248,0.0009166894268952941,0.0,0.3163265306122449,0.25510204081632654,0.22448979591836735,0.20408163265306123
17,-190.77701387407754,104,0.9140482050108695,0.0009120108393559106,0.0,0.22115384615384615,0.28846153846153844,0.22115384615384615,0.2692307692307692
18,-95.44299062679971,65,0.9094958396788919,0.0009073561303305816,0.0,0.3076923076923077,0.2923076923076923,0.18461538461538463,0.2153846153846154
19,-65.73355496153044,59,0.904966147144697,0.0009027251779484585,0.0,0.288135593220339,0.2711864406779661,0.1864406779661017,0.2542372881355932
20,-105.29777006365961,69,0.9004590144876992,0.0008981178609606956,0.0,0.2318840579710145,0.3188405797101449,0.2028985507246377,0.2463768115942029
21,-97.82541954302937,79,0.8959743293497072,0.0008935340587372753,0.0,0.31645569620253167,0.26582278481012656,0.21518987341772153,0.20253164556962025
22,-146.90530663305287,74,0.8915119799321238,0.0008889736512638504,0.0,0.22972972972972974,0.35135135135135137,0.14864864864864866,0.2702702702702703
23,-138.77331378233936,98,0.8870718549931581,0.0008844365191386009,0.0,0.25510204081632654,0.3163265306122449,0.20408163265306123,0.22448979591836735
24,-345.14362649957457,91,0.8826538438450526,0.0008799225435691082,0.0,0.32967032967032966,0.2967032967032967,0.18681318681318682,0.18681318681318682
25,-279.07071745994944,116,0.878257836351324,0.0008754316063692454,0.0,0.22413793103448276,0.28448275862068967,0.25,0.2413793103448276
26,-278.4700372420198,93,0.8738837229240176,0.0008709635899560819,0.0,0.22580645161290322,0.25806451612903225,0.1827956989247312,0.3333333333333333
27,-264.64867980072415,104,0.8695313945209752,0.0008665183773468056,0.0,0.23076923076923078,0.27884615384615385,0.2403846153846154,0.25
28,-247.99414956566378,73,0.8652007426431169,0.0008620958521556597,0.0,0.2191780821917808,0.3287671232876712,0.2054794520547945,0.2465753424657534
29,-152.93374516342897,88,0.8608916593317363,0.0008576958985908955,0.0,0.25,0.3181818181818182,0.22727272727272727,0.20454545454545456
30,-82.35949811555642,64,0.8566040371658092,0.0008533184014517406,0.0,0.25,0.28125,0.21875,0.25
31,-103.88087508091539,75,0.852337769259316,0.000848963246125383,0.0,0.26666666666666666,0.28,0.22666666666666666,0.22666666666666666
32,-471.31685411902447,108,0.8480927492585766,0.0008446303185839699,0.0,0.23148148148148148,0.3055555555555556,0.25,0.21296296296296297
33,-94.17614418999376,124,0.8438688713395993,0.0008403195053816226,0.0,0.23387096774193547,0.25806451612903225,0.23387096774193547,0.27419354838709675
34,-203.74818962184452,102,0.8396660302054431,0.0008360306936514657,0.0,0.20588235294117646,0.3627450980392157,0.2549019607843137,0.17647058823529413
35,-108.07010674329861,61,0.8354841210835922,0.0008317637711026725,0.0,0.3114754098360656,0.3442622950819672,0.26229508196721313,0.08196721311475409
36,-172.84658890337772,127,0.8313230397233444,0.0008275186260175247,0.0,0.2677165354330709,0.2755905511811024,0.25196850393700787,0.2047244094488189
37,-484.67322327673253,82,0.8271826823932125,0.0008232951472484873,0.0,0.3170731707317073,0.34146341463414637,0.25609756097560976,0.08536585365853659
38,-322.59492959488296,86,0.8230629458783377,0.0008190932242152989,0.0,0.22093023255813954,0.36046511627906974,0.13953488372093023,0.27906976744186046
39,-50.312169878095276,72,0.8189637274779172,0.000814912746902076,0.0,0.2222222222222222,0.2361111111111111,0.3055555555555556,0.2361111111111111
40,-97.75474597827878,63,0.8148849250026439,0.0008107536058544327,0.0,0.25396825396825395,0.31746031746031744,0.20634920634920634,0.2222222222222222
41,-70.21088789109359,70,0.8108264367721583,0.0008066156921766152,0.0,0.18571428571428572,0.37142857142857144,0.2,0.24285714285714285
42,-253.26444732736167,91,0.8067881616125144,0.0008024988975286502,0.0,0.32967032967032966,0.2967032967032967,0.2087912087912088,0.16483516483516483
43,-254.0067157064309,94,0.8027699988536575,0.0007984031141235085,0.0,0.3404255319148936,0.23404255319148937,0.14893617021276595,0.2765957446808511
44,-145.24953151745888,66,0.7987718483269142,0.0007943282347242834,0.0,0.2878787878787879,0.30303030303030304,0.16666666666666666,0.24242424242424243
45,-93.41955397129348,74,0.7947936103624954,0.0007902741526413818,0.0,0.21621621621621623,0.35135135135135137,0.22972972972972974,0.20270270270270271
46,-127.91172177918544,77,0.7908351857870121,0.0007862407617297322,0.0,0.2727272727272727,0.33766233766233766,0.19480519480519481,0.19480519480519481
47,-168.1591800927933,81,0.7868964759210023,0.0007822279563860046,0.0,0.2839506172839506,0.35802469135802467,0.16049382716049382,0.19753086419753085
48,-218.0530069790691,75,0.7829773825764719,0.0007782356315458458,0.0,0.28,0.28,0.17333333333333334,0.26666666666666666
49,-557.536508440759,103,0.7790778080544463,0.000774263682681129,0.0,0.2524271844660194,0.32038834951456313,0.2912621359223301,0.13592233009708737
50,-266.2870072765188,76,0.7751976551425351,0.0007703120057972166,0.0,0.3684210526315789,0.2894736842105263,0.21052631578947367,0.13157894736842105
51,-204.4432665348307,67,0.771336827112509,0.0007663804974302373,0.0,0.26865671641791045,0.31343283582089554,0.1791044776119403,0.23880597014925373
52,-141.83570731903976,79,0.7674952277178876,0.0007624690546443775,0.0,0.3037974683544304,0.24050632911392406,0.189873417721519,0.26582278481012656
53,-133.5637254081932,68,0.7636727611915411,0.0007585775750291859,0.0,0.27941176470588236,0.29411764705882354,0.11764705882352941,0.3088235294117647
54,-249.5160667564003,87,0.7598693322433026,0.0007547059566968927,0.0,0.25287356321839083,0.3333333333333333,0.22988505747126436,0.1839080459770115
55,-346.0366985425717,75,0.7560848460575919,0.000750854098279741,0.0,0.36,0.37333333333333335,0.14666666666666667,0.12
56,-217.59930648827026,96,0.7523192082910528,0.0007470218989273339,0.0,0.3125,0.28125,0.2708333333333333,0.13541666666666666
57,-286.2091712702595,97,0.748572325070201,0.0007432092583039931,0.0,0.25773195876288657,0.41237113402061853,0.18556701030927836,0.14432989690721648
58,2.1613610856269787,129,0.7448441029890834,0.0007394160765861323,1.6254330321534465,0.18604651162790697,0.20930232558139536,0.4573643410852713,0.14728682170542637
59,-494.12788410486917,91,0.7411344491069503,0.0007356422544596437,1.2183005331334635,0.16483516483516483,0.12087912087912088,0.43956043956043955,0.27472527472527475
60,-345.2703663781288,125,0.7374432709459379,0.0007318876931172971,1.0612018525653206,0.136,0.256,0.392,0.216
61,-190.28438790974343,122,0.7337704764887631,0.000728152294256154,0.9286605518681426,0.18032786885245902,0.2459016393442623,0.3114754098360656,0.26229508196721313
62,-55.91413254578042,146,0.7301159741764301,0.0007244359600749925,0.8318804754904674,0.17123287671232876,0.21232876712328766,0.4246575342465753,0.1917808219178082
63,-63.16007248102787,128,0.7264796729059471,0.0007207385932717478,0.8104977620720275,0.1796875,0.1640625,0.390625,0.265625
64,-138.7781880817483,86,0.7228614820280556,0.0007170600970409636,0.7828100663861406,0.26744186046511625,0.18604651162790697,0.3488372093023256,0.19767441860465115
65,-121.45988820854413,124,0.7192613113449707,0.0007134003750712587,0.7539606409852859,0.18548387096774194,0.22580645161290322,0.33064516129032256,0.25806451612903225
66,20.337008168596967,78,0.7156790711081327,0.0007097593315428041,0.7110394317082553,0.20512820512820512,0.20512820512820512,0.32051282051282054,0.2692307692307692
67,-176.03015939212216,121,0.712114672015969,0.000706136871124815,0.7087565819716471,0.19834710743801653,0.30578512396694213,0.3140495867768595,0.18181818181818182
68,-180.23223863047463,163,0.708568025211669,0.0007025328989730546,0.7121819413883236,0.1411042944785276,0.2147239263803681,0.4049079754601227,0.2392638036809816
69,-79.46961283863894,182,0.7050390422809678,0.000698947320727351,0.7165949511994137,0.19230769230769232,0.19230769230769232,0.4175824175824176,0.1978021978021978
70,-107.47416991275271,152,0.7015276352499433,0.0006953800425091263,0.6982608165416173,0.16447368421052633,0.2236842105263158,0.375,0.23684210526315788
71,-211.02374717012228,229,0.6980337165828222,0.000691830970918939,0.6799216477806699,0.18340611353711792,0.1965065502183406,0.4192139737991266,0.20087336244541484
72,-82.55353929941005,139,0.6945571991797983,0.0006883000130340385,0.6791617800701274,0.12949640287769784,0.26618705035971224,0.35251798561151076,0.2517985611510791
73,-124.44821580852482,137,0.691097996374861,0.0006847870764059319,0.6732533667054307,0.20437956204379562,0.15328467153284672,0.43795620437956206,0.20437956204379562
74,-68.83524936563326,123,0.6876560219336348,0.0006812920690579639,0.696943136894466,0.18699186991869918,0.1951219512195122,0.35772357723577236,0.2601626016260163
75,-87.25299596562301,73,0.6842311900512299,0.0006778148994829084,0.6532803297104192,0.2054794520547945,0.2465753424657534,0.3835616438356164,0.1643835616438356
76,-213.75636939431257,180,0.6808234153501025,0.0006743554766405727,0.6657594188425296,0.1111111111111111,0.2388888888888889,0.4222222222222222,0.22777777777777777
77,-98.28478814357916,141,0.6774326128779271,0.0006709137099554139,1.168486911894816,0.23404255319148937,0.1347517730496454,0.425531914893617,0.20567375886524822
78,-102.62969981436254,126,0.6740586981054784,0.0006674895093141672,0.9649767864761475,0.1111111111111111,0.21428571428571427,0.4603174603174603,0.21428571428571427
79,-111.19882274674076,127,0.670701586924524,0.0006640827850634869,0.9116064384246253,0.14960629921259844,0.29133858267716534,0.2755905511811024,0.28346456692913385
80,-115.49238976284161,133,0.6673611956457279,0.0006606934480075987,0.79883914618744,0.18796992481203006,0.12030075187969924,0.518796992481203,0.17293233082706766
81,-307.96210462459715,147,0.6640374409965641,0.0006573214094059647,0.8136934094119949,0.19047619047619047,0.2585034013605442,0.3401360544217687,0.2108843537414966
82,-69.39815263896622,116,0.6607302401192408,0.0006539665809709598,0.7697740265634961,0.1810344827586207,0.16379310344827586,0.4224137931034483,0.23275862068965517
83,-135.61233700744808,110,0.6574395105686344,0.0006506288748655599,0.7503316731270832,0.15454545454545454,0.2727272727272727,0.39090909090909093,0.18181818181818182
84,-127.55549146767005,133,0.6541651703102348,0.0006473082037010426,0.7442335030488317,0.15789473684210525,0.21804511278195488,0.42857142857142855,0.19548872180451127
85,-81.05098164288174,142,0.6509071377181003,0.0006440044805346987,0.6916115933941869,0.1619718309859155,0.23943661971830985,0.3732394366197183,0.22535211267605634
86,-146.75115703310934,201,0.6476653315728222,0.0006407176188675564,0.7379103447560442,0.15920398009950248,0.1691542288557214,0.472636815920398,0.19900497512437812
