Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-310.0566780859815,94,0.9950195566196387,0.000994896213044336,0.0,0.23404255319148937,0.26595744680851063,0.23404255319148937,0.26595744680851063
1,-59.853917254582036,61,0.9900639180555424,0.0009898184747299606,0.0,0.26229508196721313,0.21311475409836064,0.22950819672131148,0.29508196721311475
2,-61.594636205462464,75,0.9851329607687281,0.0009847666521101584,0.0,0.24,0.17333333333333334,0.30666666666666664,0.28
3,-283.68190752361005,78,0.9802265618354918,0.0009797406129167456,0.0,0.20512820512820512,0.19230769230769232,0.2948717948717949,0.3076923076923077
4,-313.34455323771544,103,0.975344598944344,0.0009747402255566067,0.0,0.30097087378640774,0.14563106796116504,0.32038834951456313,0.23300970873786409
5,-94.14486589834992,73,0.9704869503929605,0.0009697653591082497,0.0,0.2876712328767123,0.2876712328767123,0.2328767123287671,0.1917808219178082
6,-29.008783690127515,81,0.9656534950851489,0.000964815883318378,0.0,0.25925925925925924,0.14814814814814814,0.24691358024691357,0.345679012345679
7,-282.9123673394705,106,0.9608441125278293,0.0009598916685984801,0.0,0.32075471698113206,0.22641509433962265,0.22641509433962265,0.22641509433962265
8,-87.56844072473315,105,0.956058682828031,0.0009549925860214364,0.0,0.22857142857142856,0.2571428571428571,0.26666666666666666,0.24761904761904763
9,-90.0420844736216,71,0.9512970866899032,0.0009501185073181442,0.0,0.29577464788732394,0.2676056338028169,0.18309859154929578,0.2535211267605634
10,-133.5100876580452,82,0.9465592054117414,0.0009452693048741588,0.0,0.21951219512195122,0.1951219512195122,0.24390243902439024,0.34146341463414637
11,-269.2265601406533,123,0.9418449208830285,0.0009404448517263523,0.0,0.24390243902439024,0.25203252032520324,0.2601626016260163,0.24390243902439024
12,-81.22377110173997,74,0.9371541155814898,0.0009356450215595899,0.0,0.16216216216216217,0.17567567567567569,0.33783783783783783,0.32432432432432434
13,-129.16430157467863,78,0.9324866725701636,0.000930869688703422,0.0,0.2948717948717949,0.20512820512820512,0.2564102564102564,0.24358974358974358
14,-134.07718664970056,107,0.9278424754944864,0.0009261187281287943,0.0,0.14953271028037382,0.2616822429906542,0.205607476635514,0.38317757009345793
15,-247.67262994718388,81,0.9232214085793918,0.0009213920154447743,0.0,0.18518518518518517,0.2839506172839506,0.30864197530864196,0.2222222222222222
16,-364.6975434669719,98,0.9186233566264248,0.0009166894268952941,0.0,0.2857142857142857,0.3877551020408163,0.15306122448979592,0.17346938775510204
17,-106.9278687181697,73,0.9140482050108695,0.0009120108393559106,0.0,0.2602739726027397,0.273972602739726,0.1780821917808219,0.2876712328767123
18,-99.72953807626854,88,0.9094958396788919,0.0009073561303305816,0.0,0.2727272727272727,0.20454545454545456,0.2159090909090909,0.3068181818181818
19,-137.1204601028374,82,0.904966147144697,0.0009027251779484585,0.0,0.2073170731707317,0.23170731707317074,0.23170731707317074,0.32926829268292684
20,8.63584407087987,84,0.9004590144876992,0.0008981178609606956,0.0,0.27380952380952384,0.2619047619047619,0.23809523809523808,0.2261904761904762
21,-170.7828209138537,91,0.8959743293497072,0.0008935340587372753,0.0,0.2857142857142857,0.1978021978021978,0.21978021978021978,0.2967032967032967
