Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-194.38784943504635,69,0.9950195566196387,0.000994896213044336,0.0,0.2318840579710145,0.2463768115942029,0.2318840579710145,0.2898550724637681
1,-201.94172547904776,75,0.9900639180555424,0.0009898184747299606,0.0,0.22666666666666666,0.24,0.21333333333333335,0.32
2,-133.319313392912,63,0.9851329607687281,0.0009847666521101584,0.0,0.3333333333333333,0.25396825396825395,0.19047619047619047,0.2222222222222222
3,31.93280862732132,78,0.9802265618354918,0.0009797406129167456,0.0,0.28205128205128205,0.20512820512820512,0.2564102564102564,0.2564102564102564
4,-79.0704208434674,91,0.975344598944344,0.0009747402255566067,0.0,0.2087912087912088,0.1978021978021978,0.34065934065934067,0.25274725274725274
5,-66.9243872522527,122,0.9704869503929605,0.0009697653591082497,0.0,0.27049180327868855,0.22131147540983606,0.29508196721311475,0.21311475409836064
6,-172.64348722071796,86,0.9656534950851489,0.000964815883318378,0.0,0.27906976744186046,0.23255813953488372,0.1744186046511628,0.313953488372093
7,95.40765313887587,1000,0.9608441125278293,0.0009598916685984801,0.0,0.28,0.229,0.255,0.236
8,-360.0893542517444,73,0.956058682828031,0.0009549925860214364,0.0,0.2328767123287671,0.1780821917808219,0.2054794520547945,0.3835616438356164
9,-5.580305102290907,82,0.9512970866899032,0.0009501185073181442,0.0,0.23170731707317074,0.24390243902439024,0.25609756097560976,0.2682926829268293
10,-417.80137504415507,97,0.9465592054117414,0.0009452693048741588,0.0,0.28865979381443296,0.28865979381443296,0.24742268041237114,0.17525773195876287
11,-170.39524067331246,113,0.9418449208830285,0.0009404448517263523,0.0,0.3185840707964602,0.21238938053097345,0.20353982300884957,0.26548672566371684
12,-67.23938113304325,64,0.9371541155814898,0.0009356450215595899,0.0,0.34375,0.171875,0.265625,0.21875
13,-111.3567393132165,64,0.9324866725701636,0.000930869688703422,0.0,0.25,0.171875,0.25,0.328125
14,-92.85873513046239,119,0.9278424754944864,0.0009261187281287943,0.0,0.25210084033613445,0.2773109243697479,0.226890756302521,0.24369747899159663
