Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-86.54424778810628,80,0.9950195566196387,0.000994896213044336,0.0,0.3,0.2375,0.225,0.2375
1,-315.34255673292324,94,0.9900639180555424,0.0009898184747299606,0.0,0.23404255319148937,0.2553191489361702,0.2872340425531915,0.22340425531914893
2,-70.54234089346559,78,0.9851329607687281,0.0009847666521101584,0.0,0.24358974358974358,0.24358974358974358,0.3076923076923077,0.20512820512820512
3,-126.5509650075868,104,0.9802265618354918,0.0009797406129167456,0.0,0.375,0.19230769230769232,0.2403846153846154,0.19230769230769232
4,-95.90005405491866,87,0.975344598944344,0.0009747402255566067,0.0,0.26436781609195403,0.3103448275862069,0.2413793103448276,0.1839080459770115
5,-65.69969329470621,72,0.9704869503929605,0.0009697653591082497,0.0,0.2222222222222222,0.2638888888888889,0.375,0.1388888888888889
6,-101.16863613265878,130,0.9656534950851489,0.000964815883318378,0.0,0.27692307692307694,0.23076923076923078,0.26153846153846155,0.23076923076923078
7,-166.14837187731257,90,0.9608441125278293,0.0009598916685984801,0.0,0.28888888888888886,0.26666666666666666,0.25555555555555554,0.18888888888888888
8,-163.31220783362494,76,0.956058682828031,0.0009549925860214364,0.0,0.25,0.27631578947368424,0.21052631578947367,0.2631578947368421
9,-69.01920632429304,61,0.9512970866899032,0.0009501185073181442,0.0,0.21311475409836064,0.26229508196721313,0.22950819672131148,0.29508196721311475
10,-303.74346362722576,124,0.9465592054117414,0.0009452693048741588,0.0,0.3064516129032258,0.25,0.23387096774193547,0.20967741935483872
11,-500.1985153938916,107,0.9418449208830285,0.0009404448517263523,0.0,0.2523364485981308,0.17757009345794392,0.2897196261682243,0.2803738317757009
12,-275.68360232842156,108,0.9371541155814898,0.0009356450215595899,0.0,0.2222222222222222,0.21296296296296297,0.28703703703703703,0.2777777777777778
13,-128.46084913226196,82,0.9324866725701636,0.000930869688703422,0.0,0.3048780487804878,0.2804878048780488,0.25609756097560976,0.15853658536585366
14,-109.59934214457138,77,0.9278424754944864,0.0009261187281287943,0.0,0.19480519480519481,0.3116883116883117,0.2857142857142857,0.2077922077922078
15,-244.88753897510466,119,0.9232214085793918,0.0009213920154447743,0.0,0.15966386554621848,0.2689075630252101,0.31092436974789917,0.2605042016806723
16,-163.4409700389285,102,0.9186233566264248,0.0009166894268952941,0.0,0.24509803921568626,0.23529411764705882,0.2549019607843137,0.2647058823529412
17,-140.84193593703424,60,0.9140482050108695,0.0009120108393559106,0.0,0.35,0.2833333333333333,0.11666666666666667,0.25
18,-220.88220739990217,68,0.9094958396788919,0.0009073561303305816,0.0,0.22058823529411764,0.3088235294117647,0.3382352941176471,0.1323529411764706
19,-463.1935428506895,104,0.904966147144697,0.0009027251779484585,0.0,0.2980769230769231,0.28846153846153844,0.2980769230769231,0.11538461538461539
20,-129.763180641175,75,0.9004590144876992,0.0008981178609606956,0.0,0.21333333333333335,0.22666666666666666,0.24,0.32
21,-273.51354545517665,84,0.8959743293497072,0.0008935340587372753,0.0,0.20238095238095238,0.32142857142857145,0.30952380952380953,0.16666666666666666
22,-122.96369796073435,81,0.8915119799321238,0.0008889736512638504,0.0,0.24691358024691357,0.18518518518518517,0.25925925925925924,0.30864197530864196
23,-449.50381580675116,91,0.8870718549931581,0.0008844365191386009,0.0,0.25274725274725274,0.15384615384615385,0.31868131868131866,0.27472527472527475
24,-288.3945479095731,155,0.8826538438450526,0.0008799225435691082,0.0,0.25806451612903225,0.1935483870967742,0.3096774193548387,0.23870967741935484
25,-600.2526532380275,112,0.878257836351324,0.0008754316063692454,0.0,0.20535714285714285,0.1875,0.29464285714285715,0.3125
