Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
93,-43.81623675347559,167,0.6254202910787774,0.0006181745354053494,1.040718627800773,0.09580838323353294,0.23353293413173654,0.4431137724550898,0.2275449101796407
94,-97.50936111083976,154,0.6223054207301305,0.0006150195042752238,0.9882591745525461,0.13636363636363635,0.2662337662337662,0.34415584415584416,0.2532467532467532
95,-69.6307925068226,213,0.6192060638168921,0.0006118805757518249,0.9997894335899673,0.15023474178403756,0.13615023474178403,0.5164319248826291,0.19718309859154928
96,-81.11643509760542,137,0.6161221430752757,0.0006087576676508784,0.8962545568338219,0.16058394160583941,0.15328467153284672,0.45255474452554745,0.23357664233576642
97,10.061730543242561,138,0.6130535816263024,0.0006056506982075613,0.8405539228354578,0.15942028985507245,0.16666666666666666,0.5289855072463768,0.14492753623188406
98,-69.10469365425378,93,0.6100003029738849,0.0006025595860743607,0.8133909111461568,0.13978494623655913,0.1827956989247312,0.4838709677419355,0.1935483870967742
99,-132.94007858144352,105,0.6069622310029202,0.000599484250318944,0.90621638788432,0.1619047619047619,0.2,0.42857142857142855,0.20952380952380953
100,-41.93454076521054,108,0.6039392899773924,0.0005964246104220401,0.8658602262351388,0.1388888888888889,0.18518518518518517,0.5370370370370371,0.1388888888888889
101,-11.755623182651007,189,0.6009314045384845,0.000593380586275331,0.8220348518776589,0.1693121693121693,0.15873015873015872,0.47619047619047616,0.19576719576719576
102,-16.043032776928612,104,0.5979384997026995,0.0005903520981793547,0.9215001711918162,0.125,0.18269230769230768,0.4807692307692308,0.21153846153846154
103,-62.88709014580154,79,0.5949605008599921,0.0005873390668414179,0.7872150435334369,0.11392405063291139,0.17721518987341772,0.45569620253164556,0.25316455696202533
104,-111.9060102242093,165,0.5919973337719074,0.0005843414133735207,0.773707189692873,0.2,0.18181818181818182,0.48484848484848486,0.13333333333333333
105,-84.54539514274009,154,0.5890489245697316,0.0005813590592902906,0.8191053983450656,0.19480519480519481,0.19480519480519481,0.43506493506493504,0.17532467532467533
106,-87.1336701227249,71,0.5861151997526493,0.0005783919265069276,0.8128759833578945,0.16901408450704225,0.30985915492957744,0.30985915492957744,0.2112676056338028
107,-151.868789511866,156,0.583196086185912,0.0005754399373371601,0.8169372756629574,0.14102564102564102,0.1858974358974359,0.5064102564102564,0.16666666666666666
108,-165.84584173422883,98,0.5802915110990148,0.0005725030144912106,0.773254968389104,0.12244897959183673,0.24489795918367346,0.37755102040816324,0.25510204081632654
109,-99.75916196504939,143,0.5774014020838818,0.0005695810810737719,0.8123545390999888,0.15384615384615385,0.20279720279720279,0.46153846153846156,0.18181818181818182
110,-275.6895895682351,324,0.5745256870930618,0.0005666740605819945,1.31849630337426,0.1388888888888889,0.13580246913580246,0.5123456790123457,0.21296296296296297
111,-5.88688759297041,138,0.5716642944379317,0.0005637818769034828,1.0540185736442549,0.13768115942028986,0.2318840579710145,0.391304347826087,0.2391304347826087
112,-181.86437760373218,215,0.5688171527869094,0.000560904454314303,1.0817062019381947,0.13023255813953488,0.22790697674418606,0.4046511627906977,0.2372093023255814
113,-14.490644601278731,207,0.5659841911636758,0.0005580417174769997,0.9514123248058263,0.14492753623188406,0.17391304347826086,0.5169082125603864,0.1642512077294686
114,-112.75682969927198,214,0.5631653389454055,0.0005551935914386241,1.0066677316271664,0.17289719626168223,0.20093457943925233,0.4532710280373832,0.17289719626168223
115,-36.35893446168093,270,0.5603605258610059,0.0005523600016287713,0.9595137726884184,0.12962962962962962,0.15555555555555556,0.5148148148148148,0.2
116,-111.50411737463082,145,0.5575696819893657,0.0005495408738576278,0.8925319376041058,0.14482758620689656,0.21379310344827587,0.4068965517241379,0.23448275862068965
117,2.6052756561192467,180,0.5547927377576116,0.000546736134314029,0.9030678998683496,0.1111111111111111,0.21666666666666667,0.4444444444444444,0.22777777777777777
