Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-109.63094151039097,74,0.9950195566196387,0.000994896213044336,0.0,0.25675675675675674,0.22972972972972974,0.2702702702702703,0.24324324324324326
1,-107.70889123497942,73,0.9900639180555424,0.0009898184747299606,0.0,0.2465753424657534,0.3013698630136986,0.2602739726027397,0.1917808219178082
2,-199.71379156373445,63,0.9851329607687281,0.0009847666521101584,0.0,0.3492063492063492,0.09523809523809523,0.19047619047619047,0.36507936507936506
3,-458.3611589357984,75,0.9802265618354918,0.0009797406129167456,0.0,0.2,0.21333333333333335,0.29333333333333333,0.29333333333333333
4,-186.79946345989873,83,0.975344598944344,0.0009747402255566067,0.0,0.21686746987951808,0.37349397590361444,0.1927710843373494,0.21686746987951808
5,-113.97822772226372,87,0.9704869503929605,0.0009697653591082497,0.0,0.21839080459770116,0.3448275862068966,0.20689655172413793,0.22988505747126436
6,-105.37322122076179,107,0.9656534950851489,0.000964815883318378,0.0,0.2897196261682243,0.2803738317757009,0.21495327102803738,0.21495327102803738
7,-71.57450475978975,64,0.9608441125278293,0.0009598916685984801,0.0,0.1875,0.3125,0.265625,0.234375
8,-153.97633295059185,139,0.956058682828031,0.0009549925860214364,0.0,0.18705035971223022,0.30935251798561153,0.23741007194244604,0.26618705035971224
9,-357.32045503376406,103,0.9512970866899032,0.0009501185073181442,0.0,0.23300970873786409,0.23300970873786409,0.2621359223300971,0.27184466019417475
10,-154.42212894548618,75,0.9465592054117414,0.0009452693048741588,0.0,0.2,0.3333333333333333,0.24,0.22666666666666666
11,-81.47265351515126,58,0.9418449208830285,0.0009404448517263523,0.0,0.20689655172413793,0.2413793103448276,0.2413793103448276,0.3103448275862069
12,-108.98663859942485,78,0.9371541155814898,0.0009356450215595899,0.0,0.23076923076923078,0.32051282051282054,0.20512820512820512,0.24358974358974358
13,-157.52938016531283,88,0.9324866725701636,0.000930869688703422,0.0,0.29545454545454547,0.2840909090909091,0.26136363636363635,0.1590909090909091
14,-201.99777583405296,96,0.9278424754944864,0.0009261187281287943,0.0,0.25,0.3020833333333333,0.1875,0.2604166666666667
15,-275.7438855180105,90,0.9232214085793918,0.0009213920154447743,0.0,0.2222222222222222,0.2777777777777778,0.3111111111111111,0.18888888888888888
16,33.15434732590535,138,0.9186233566264248,0.0009166894268952941,0.0,0.21014492753623187,0.30434782608695654,0.2753623188405797,0.21014492753623187
17,-271.92773862538957,93,0.9140482050108695,0.0009120108393559106,0.0,0.20430107526881722,0.3118279569892473,0.26881720430107525,0.21505376344086022
