Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
0,-211.79846699376046,71,0.9950195566196387,0.000994896213044336,0.0,0.22535211267605634,0.2112676056338028,0.2676056338028169,0.29577464788732394
1,-190.59853621150666,118,0.9900639180555424,0.0009898184747299606,0.0,0.2796610169491525,0.2627118644067797,0.2457627118644068,0.211864406779661
2,-114.15378989201979,87,0.9851329607687281,0.0009847666521101584,0.0,0.22988505747126436,0.28735632183908044,0.25287356321839083,0.22988505747126436
3,-239.7087103519716,62,0.9802265618354918,0.0009797406129167456,0.0,0.3870967741935484,0.3064516129032258,0.16129032258064516,0.14516129032258066
4,-207.29779090317885,106,0.975344598944344,0.0009747402255566067,0.0,0.19811320754716982,0.20754716981132076,0.33962264150943394,0.25471698113207547
5,-304.12646105847233,103,0.9704869503929605,0.0009697653591082497,0.0,0.2524271844660194,0.24271844660194175,0.2621359223300971,0.24271844660194175
6,-117.5295407869155,85,0.9656534950851489,0.000964815883318378,0.0,0.2,0.23529411764705882,0.24705882352941178,0.3176470588235294
7,-377.4225000634816,122,0.9608441125278293,0.0009598916685984801,0.0,0.28688524590163933,0.27049180327868855,0.21311475409836064,0.22950819672131148
8,-279.3043578120645,91,0.956058682828031,0.0009549925860214364,0.0,0.2857142857142857,0.26373626373626374,0.17582417582417584,0.27472527472527475
9,-114.63884597630228,94,0.9512970866899032,0.0009501185073181442,0.0,0.2765957446808511,0.22340425531914893,0.22340425531914893,0.2765957446808511
10,-75.1426725399441,90,0.9465592054117414,0.0009452693048741588,0.0,0.2222222222222222,0.2111111111111111,0.28888888888888886,0.2777777777777778
11,-346.202566633174,75,0.9418449208830285,0.0009404448517263523,0.0,0.18666666666666668,0.29333333333333333,0.25333333333333335,0.26666666666666666
12,-27.418460054528282,88,0.9371541155814898,0.0009356450215595899,0.0,0.29545454545454547,0.23863636363636365,0.3068181818181818,0.1590909090909091
